level_0,index,Time_submitted,content,score,Total_thumbsup,Reply,sentiment,lengthContent,Language,scoreSA,reviewId,topics
58860,59132,2022-01-03 19:45:05,"The fact that spotify won't allow you to clear your history and start a fresh is beyond stupid. I've been bombarded with chinese kids songs and no matter what I do I cannot remove them from my suggestions despite blocking artists as many artists and songs as possible. All I want is to reset my account but apparently it's not possible so I've been left with no alternative but to cancel my family subscription and look elsewhere for my music, spotify is an utter disgrace.",1,0,,0,473,en,0,24497,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
36022,36258,2022-04-11 08:41:30,"The recent update is very buggy, I'm having to force stop the app and then restart it due to reasons such as: audio controls don't respond in notification panel, cannot see currently playing song in the app [Note 20 Ultra, App set to be always open]",1,0,,0,249,en,0,16293,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
53154,53420,2022-02-03 01:44:41,I put a review in earlier and weirdly it was vanished. The app sucks and the only reason I use it is because Joe Rogan. It's expensive is unwarranted and hard to use.,1,0,,0,166,en,0,26274,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
6767,6822,2022-06-22 21:42:46,Don't download unless you're paying for premium If you're listening for free you'd only get frustrated trust me 🚮,1,0,,0,113,en,0,25065,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
44541,44795,2022-03-08 18:27:21,Such a bad experience...! First it just logged out of my account out of nowhere and now it is not even letting me log in !...damm frustrating,1,1,,0,141,en,0,9047,"['new phone', 'phone crashes', 'shows went wrong', 'shows went', 'wrong', 'went wrong', 'went wrong try', 'wrong try', 'cache', 've', 'crashes', 'reinstalled app', 'use frustrating going', 'lost play lists', 'login showing wrong', 'lost play', 'login showing', 'login login app', 'login login', 'matter app', 'logging signing', 'lists unsatisfactory', 'lists unsatisfactory app', 'loading screens', 'loading screens trash']"
37585,37823,2022-04-04 17:05:10,"Better to switch with other apps like resso .gaana .Too many ads , it says ,no interruptions for next half an hour ,after playing 3 songs ,a 45 seconds add is played .worst song experience",1,5,,0,188,en,0,11684,"['ads says', '20minutes', 'gaana ads', 'gaana ads says', 'half hour playing', 'experience bumass app', 'interruptions half', 'interruptions half hour', 'like resso', 'like resso gaana', 'lots lots', 'play songs lots', 'played worst', 'hour playing songs', 'played worst song', 'playing songs 45', 'plays add song', 'plays ad 20minutes', 'range songs', 'range songs plays', 'resso gaana', 'plays song 90', 'resso gaana ads', 'experience bumass', 'deleting app years']"
55181,55450,2022-01-27 23:34:33,"I can't listen to some podcasts while in airplane mode/offline. Yes, I even turned on offline mode. Absolutely trash. I'm going to switch music platforms when I get home.",1,4,,0,170,en,0,32818,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
53951,54217,2022-01-31 11:59:33,Poor music site with bad ethics. They were better in the past but the direction they went over the past 4 years is just a bad user experience. There are better music app services. Don't recommend at all.,1,4,,0,203,en,0,9847,"['music app services', 'reason caused', 'really makes think', 'poor music site', 'political doesn accept', 'political doesn', 'platform like nowadays', 'personally using abomination', 'personally using', 'payments regular russian', 'payments regular', 'path youtube started', 'path youtube', 'path', 'reason caused personally', 'past direction went', 'just bad user', 'nowadays cut reason', 'like nowadays', 'like nowadays cut', 'makes think worth', 'market eventually', 'market eventually travelling', 'past years just', 'past direction']"
18375,18510,2022-05-20 19:14:27,This app has worked brilliantly until recently. It will no longer load up or play anything at all. For this reason I have uninstalled.,1,0,,0,134,en,0,10618,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
13286,13396,2022-06-05 12:36:31,Too many ads. Play ads every 2 songs.,1,1,,0,37,en,0,17199,"['worst experience ads', 'experience ads', 'ads song', 'worst experience', 'gap ads minutes', 'experience ads pick', 'interrupting song', 'interrupting song irritated', 'irritated adds', 'irritated adds promotions', 'listning songs', 'lots add', 'lots add interrupting', 'gap ads', 'minutes ridiculous ads', 'pick song dhaffles', 'promotions', 'promotions ads', 'promotions ads equal', 'ridiculous ads song', 'ridiculous worst', 'ridiculous worst experience', 'selecting songs', 'equal song time', 'equal song']"
7293,7355,2022-06-21 16:52:46,This app sucks big time. I got the premium and it was still loaded with ads and commercials. Its not user friendly. Honestly spotify should take their lessons from youtube,1,0,,0,171,en,0,29263,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
7189,7250,2022-06-21 22:13:50,"Music now cuts out after 10 sec, tried a fresh install clearing data and cache prior, didn't help.",1,1,,0,98,en,0,17250,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
37484,37722,2022-04-05 07:07:07,"WE NEED THE ""DO NOT PLAY THIS ALBUM"" BUTTON. TO AVOID A SPECIFIC ALBUM TO BE PLAYED IN ALL PLAYLISTS. JUST LIKE A ""DO NOT PLAY THIS"" FOR ARTISTS BUTTON.",1,918,,0,152,en,0,14501,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
30128,30350,2022-04-19 16:28:39,"This app has been glitching to the point that it's often unusable in my car. Also the play button vanishes periodically. Also the widget randomly stops working periodically. Will adjust review when these bugs are fixed. If it continues I'll be switching to another platform, as I am a premium user.",1,0,,0,298,en,0,20274,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
46325,46579,2022-03-01 02:01:26,Im a premium subscriber but once Im offline all my downloaded playlist won't play,1,0,,0,81,en,0,30274,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
24319,24496,2022-05-02 18:46:13,After the free trial it doesent even let you chose what you want to listen to,1,0,,0,77,en,0,32217,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
9073,9151,2022-06-17 04:58:49,Ok guys I don't listen to Manowar anymore but Spotify still sucks,1,0,,0,65,en,0,13188,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
51995,52258,2022-02-06 18:12:19,I was going to start using Spotify as my music streaming service until Spotify caved and is now preventing free speech!,1,1,,0,119,en,0,33149,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
3759,3782,2022-06-30 11:40:50,Won't work on my phone tried everything deleting app ect sign out of all accounts... no customer service...bummer,1,0,,0,113,en,0,5965,"['mobile happend pls', 'invidually', 'invidually didn', 'invidually didn log', 'log mobile', 'log mobile realme', 'log spotify log', 'log using ph', 'mind ago', 'mind ago log', 'mobile happend', 'x7 did', 'mobile realme', 'mobile realme x7', 'ph waste', 'ph waste premium', 'phone tried deleting', 'play songs invidually', 'premium account corporate', 'happend pls fix', 'happend pls', 'restart mobile', 'update restart mobile', 'using ph waste', 'update restart']"
19893,20037,2022-05-16 04:38:43,Personally i only like to listen to like pumped up kicks i need a docter or maybe been there done that the songs that YouTube cant miniscreen for so when i put them in a playlist i only specification NOT ANY OTHER SONG THAT ISN'T IN THE PLAYLIST I MADE to be put in there i only want to listen to my song and or songs now the main problem i have with Spotify is not its ads i can handle ads but what makes me lose my temper is that they add other songs to your playlist would not recommend.,1,0,,0,490,en,0,32358,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
54758,55025,2022-01-29 06:40:34,It's really my fault. I thought Spotify was a music streaming service. Turns out it's an antivax streaming service. My bad. My money will go elsewhere,1,5,,0,150,en,0,5242,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
51616,51878,2022-02-08 01:32:29,Spotify sucks compared to literally every one of its competitors.,1,0,,0,65,en,0,22482,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
55934,56204,2022-01-25 14:43:45,The adds get gradually worse the longer you use it to the point where it's unbearable. Every other song is multiple 30 seconds ads,1,0,,0,130,en,0,23043,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
26297,26491,2022-04-27 04:11:55,Money by Lisa has been hacked. We've been tagging spotify in Twitter but no one from your team take an action. Please fix this problem.,1,1,,0,135,en,0,12654,"['lisa', 'money lisa', 'hacked', 'replaced', 'tth', 'song money', 'playlists including tth', 'including tth', 'spotify act', 'action', 'playlists including', 'identical', 'song money lisa', 'song identical', 'unauthorized song identical', 'blackpink', 'replaced unauthorized song', 'reaching', 'replaced unauthorized', 'lisa replaced', 'unauthorized song', 'unauthorized', 'money', 'act', 'including']"
30650,30876,2022-04-18 16:39:48,"After last update not working properly, paying premium for a non working app..not good.",1,0,,0,87,en,0,12456,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
23652,23823,2022-05-04 17:59:45,Getting worst experience day by day... I bought premium... But even the downloaded songs gets strucks ... Very bad thing.,1,1,,0,121,en,0,11630,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
44990,45244,2022-03-07 05:38:44,Was experiencing an issue where the app would randomly switch to different playlists without my input. So i contacted support who told me to uninstall and re-download the app. Now i cant even login anymore,1,0,,0,205,en,0,23938,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
35453,35689,2022-04-12 05:31:32,"I'm having the same lagging issue as others. Ive tried everything I can think of, reinstalling the app and booting everything, nothing helps. It's extremely frustrating considering I pay for premium and can barely use the app.",1,0,,0,226,en,0,18147,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
48027,48283,2022-02-21 20:18:12,This originally played my playlist in the order organised it now it is playing it in random sequence and now it has played a song not even in my playlists... just want to play a playlist I've put together. Definitely not a fan!,1,0,,0,227,en,0,27553,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
42442,42693,2022-03-13 22:12:50,"Makes random beeping sounds unassociated with any activity. All notifications, sounds, .. are turned off. Spotify just randomly beeps ...very annoying. Im thinking of dropping it and going with another app.",1,1,,0,206,en,0,1677,"['banner', 'render', 'sounds', 'spotify years past', 'years past changelog', 'dropping going', 'spotify pain use', 'dropping going app', 'going app recent', 'spotify pain', 'im thinking', 'im thinking dropping', 'sounds unassociated activity', 'doesnt connection lost', 'sounds unassociated', 'just randomly beeps', 'lost reason', 'sounds turned spotify', 'lost reason unacceptable', 'sounds turned', 'make spotify pain', 'makes random', 'makes random beeping', 'song does render', 'notifications sounds']"
35054,35290,2022-04-12 17:15:23,"Buggy as of late. The currently playing song will repeatedly have no media buttons/album art and you can't stop it once it's started. Cleared cache and done a full reinstall, still behaves the same.",1,0,,0,198,en,0,30503,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
9462,9542,2022-06-16 05:07:59,I am stuck I scaned to my mom's iPad and now I can't play music on the ipad,1,0,,0,75,en,0,23465,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
31743,31974,2022-04-16 12:07:05,"It used to be good now its a fat mess. Cant stand how bad its got, i pay for premium, but all im getting is premium poo poo.",1,0,,0,124,en,0,17280,"['poo', 'shittier', 'service ask idc', 'like gonna loose', 'like gonna', 'yr ur updating', 'latest updates greed', 'shame price', 'shame price service', 'lament just freezes', 'lament just', 'lament', 'know woild app', 'service dont match', 'know woild', 'kinda hate app', 'kinda hate', 'shittier shittier', 'just freezes time', 'loose alot', 'premium im getting', 'ive red reviews', 'idc', 'idc bout', 'hour dont']"
12672,12778,2022-06-07 07:06:22,Getting so sick and tired of this auto play feature whenever I connect my earphones. I've gone through the settings and there is no option currently to switch this awful feature off. Please fix this.,1,1,,0,199,en,0,33683,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
22624,22787,2022-05-07 15:14:46,"New interface is very annoying, I prefer being able to choose a song not being forced to be on shuffle or listen to a 10 second clip.",1,0,,0,133,en,0,12817,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
52604,52867,2022-02-04 21:13:51,"How does an app that used to work seamlessly turn to a buggy pile of garbage. App won't ""load"" things that are already ""downloaded"" on the app. They take away car mode, so if you don't have a car play feature build into your car you have to open your phone every time to change the song",1,8,,0,286,en,0,18824,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
3811,3837,2022-06-30 08:04:05,Pls help I can NOT PLAY SELECTED SONG pls all I want is free music,1,0,,0,66,en,0,32270,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
31517,31746,2022-04-16 20:32:20,"A want a app that can download music,not to just listen",1,0,,0,55,en,0,11891,"['want use forces', 'turns don', 'terrible constantly turns', 'don want limiting', 'terrible app play', 'super face time', 'non functional counter', 'super face', 'favorite types', 'favorite types music', 'flooded', 'flooded app', 'flooded app listen', 'forces listen music', 'forces pick', 'forces pick favorite', 'functional counter', 'functional counter intuitive', 'reset app app', 'genres non', 'different unless premium', 'different unless', 'intuitive ad flooded', 'pick favorite types', 'music genres non']"
22652,22817,2022-05-07 13:21:21,I have had this app for 2 years now and it has only given me problems like it just skips my music it doesn't allow me to replay my music it is just trouble I do not recommend.,1,0,,0,175,en,0,7349,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
5382,5426,2022-06-26 11:10:33,"Worst app I've ever used. Constantly crashes, alwayd has connection problems even when on 4g and all other apps work fine",1,1,,0,121,en,0,14870,"['app', 'songs', 'just', 'song', 'account', 'playing', 'spotify', 'listen', 'play', 'premium', 've', 'music', 'don', 'playlist', 'phone', 'like', 'doesn', 'time', 'update', 'want', 'fix', 'stop', 'tried', 'use', 'paying']"
23627,23798,2022-05-04 19:17:04,Undoubtly the most user unfriendly app ever. Search results and playlists don't play properly. Instead random other songs are added (why?!!) which cannot be skipped after a few. Can't start song from beginning or fwd or rewind. Horrible. The worst part is that it seems unpossible to start a playlist (mine contains only 1 song) from the the beginning. So after my 1 song I'm stuck with random songs that I don't want to listen to! Most frustrating experience.,1,18,,0,460,en,0,30327,"['music', 'app', 'spotify', 'songs', 'song', 'just', 'play', 'listen', 'premium', 'update', 'like', 'want', 'don', 'ads', 'playing', 'fix', 'use', 'playlist', 'phone', 'good', 'time', 'pay', 'new', 'won', 'doesn']"
9438,9518,2022-06-16 06:25:54,Too many ads After every 3rd song 1min break Worst experience,1,0,,0,61,en,0,11106,"['worst experience ads', 'experience ads', 'ads song', 'worst experience', 'gap ads minutes', 'experience ads pick', 'interrupting song', 'interrupting song irritated', 'irritated adds', 'irritated adds promotions', 'listning songs', 'lots add', 'lots add interrupting', 'gap ads', 'minutes ridiculous ads', 'pick song dhaffles', 'promotions', 'promotions ads', 'promotions ads equal', 'ridiculous ads song', 'ridiculous worst', 'ridiculous worst experience', 'selecting songs', 'equal song time', 'equal song']"
